,ID,Score,Program
767,KUCAT_2019_373,994,civil
768,KUCAT_2019_374,545,civil
769,KUCAT_2019_375,542,pharma
770,KUCAT_2019_376,502,pharma
771,KUCAT_2019_377,881,geo
772,KUCAT_2019_378,704,ce
773,KUCAT_2019_379,653,ce
774,KUCAT_2019_380,659,arch
775,KUCAT_2019_381,780,civil
776,KUCAT_2019_382,809,ce
777,KUCAT_2019_383,654,civil
778,KUCAT_2019_384,492,civil
779,KUCAT_2019_385,512,ce
780,KUCAT_2019_386,779,civil
781,KUCAT_2019_387,859,ce
782,KUCAT_2019_388,926,power
783,KUCAT_2019_389,532,civil
784,KUCAT_2019_390,1211,auto
785,KUCAT_2019_391,476,arch
786,KUCAT_2019_392,692,civil
787,KUCAT_2019_393,643,auto
788,KUCAT_2019_394,658,ce
789,KUCAT_2019_395,497,geo
790,KUCAT_2019_396,931,civil
791,KUCAT_2019_397,869,civil
792,KUCAT_2019_398,449,ce
793,KUCAT_2019_399,972,power
794,KUCAT_2019_400,824,civil
795,KUCAT_2019_401,958,ce
796,KUCAT_2019_402,843,civil
797,KUCAT_2019_403,652,civil
798,KUCAT_2019_404,631,cs
799,KUCAT_2019_405,535,civil
800,KUCAT_2019_406,531,auto
801,KUCAT_2019_407,430,arch
802,KUCAT_2019_408,607,ce
803,KUCAT_2019_409,463,ce
804,KUCAT_2019_410,901,geo
805,KUCAT_2019_411,618,ce
806,KUCAT_2019_412,760,ce
807,KUCAT_2019_413,663,ce
808,KUCAT_2019_414,815,ce
809,KUCAT_2019_415,515,civil
810,KUCAT_2019_416,1340,ce
811,KUCAT_2019_417,1054,communication
812,KUCAT_2019_418,1185,ce
813,KUCAT_2019_419,829,design
814,KUCAT_2019_420,1509,computational
815,KUCAT_2019_421,772,design
816,KUCAT_2019_422,1048,civil
817,KUCAT_2019_423,898,civil
818,KUCAT_2019_424,919,cs
819,KUCAT_2019_425,498,civil
820,KUCAT_2019_426,965,civil
821,KUCAT_2019_427,743,civil
822,KUCAT_2019_428,937,geo
823,KUCAT_2019_429,653,geo
824,KUCAT_2019_430,788,civil
825,KUCAT_2019_431,779,civil
826,KUCAT_2019_432,728,geo
827,KUCAT_2019_433,689,civil
828,KUCAT_2019_434,806,geo
829,KUCAT_2019_435,981,ce
830,KUCAT_2019_436,922,ce
831,KUCAT_2019_437,776,ce
832,KUCAT_2019_438,697,ce
833,KUCAT_2019_439,462,ce
834,KUCAT_2019_396,931,civil
835,KUCAT_2019_397,869,civil
836,KUCAT_2019_398,449,ce
837,KUCAT_2019_399,972,power
838,KUCAT_2019_400,824,civil
839,KUCAT_2019_401,958,ce
840,KUCAT_2019_402,843,civil
841,KUCAT_2019_403,652,civil
842,KUCAT_2019_404,631,cs
843,KUCAT_2019_405,535,civil
844,KUCAT_2019_406,531,auto
845,KUCAT_2019_407,430,arch
846,KUCAT_2019_408,607,ce
847,KUCAT_2019_409,463,ce
848,KUCAT_2019_410,901,geo
849,KUCAT_2019_411,618,ce
850,KUCAT_2019_412,760,ce
851,KUCAT_2019_413,663,ce
852,KUCAT_2019_414,815,ce
853,KUCAT_2019_415,515,civil
854,KUCAT_2019_416,1340,ce
855,KUCAT_2019_417,1054,communication
856,KUCAT_2019_418,1185,ce
857,KUCAT_2019_419,829,design
858,KUCAT_2019_420,1509,computational
859,KUCAT_2019_421,772,design
860,KUCAT_2019_422,1048,civil
861,KUCAT_2019_423,898,civil
862,KUCAT_2019_424,919,cs
863,KUCAT_2019_425,498,civil
864,KUCAT_2019_426,965,civil
865,KUCAT_2019_427,743,civil
866,KUCAT_2019_428,937,geo
867,KUCAT_2019_429,653,geo
868,KUCAT_2019_430,788,civil
869,KUCAT_2019_431,779,civil
870,KUCAT_2019_432,728,geo
871,KUCAT_2019_433,689,civil
872,KUCAT_2019_434,806,geo
873,KUCAT_2019_435,981,ce
874,KUCAT_2019_436,922,ce
875,KUCAT_2019_437,776,ce
876,KUCAT_2019_438,697,ce
877,KUCAT_2019_439,462,ce
878,KUCAT_2019_440,824,geo
879,KUCAT_2019_441,616,chem
880,KUCAT_2019_442,621,civil
881,KUCAT_2019_443,647,ce
882,KUCAT_2019_444,715,civil
883,KUCAT_2019_445,907,arch
884,KUCAT_2019_446,567,energy
885,KUCAT_2019_447,756,arch
886,KUCAT_2019_448,509,auto
887,KUCAT_2019_449,610,enve
888,KUCAT_2019_450,520,ce
889,KUCAT_2019_451,629,civil
890,KUCAT_2019_452,1218,civil
891,KUCAT_2019_453,720,civil
892,KUCAT_2019_454,834,design
893,KUCAT_2019_455,923,civil
894,KUCAT_2019_456,935,ce
895,KUCAT_2019_457,509,civil
896,KUCAT_2019_458,722,ce
897,KUCAT_2019_459,799,civil
898,KUCAT_2019_460,1012,hydro
899,KUCAT_2019_461,780,ce
900,KUCAT_2019_462,679,pharma
901,KUCAT_2019_463,568,pharma
902,KUCAT_2019_464,505,communication
903,KUCAT_2019_465,604,civil
904,KUCAT_2019_466,614,ce
905,KUCAT_2019_467,1069,ce
906,KUCAT_2019_468,528,pharma
907,KUCAT_2019_469,559,civil
908,KUCAT_2019_470,641,ce
909,KUCAT_2019_471,677,ce
910,KUCAT_2019_472,655,geo
911,KUCAT_2019_473,816,civil
912,KUCAT_2019_474,956,ce
913,KUCAT_2019_475,709,arch
914,KUCAT_2019_476,750,civil
915,KUCAT_2019_477,938,ce
916,KUCAT_2019_478,339,geo
917,KUCAT_2019_479,697,geo
918,KUCAT_2019_480,673,ce
919,KUCAT_2019_481,591,civil
920,KUCAT_2019_482,970,civil
921,KUCAT_2019_483,955,civil
922,KUCAT_2019_440,824,geo
923,KUCAT_2019_441,616,chem
924,KUCAT_2019_442,621,civil
925,KUCAT_2019_443,647,ce
926,KUCAT_2019_444,715,civil
927,KUCAT_2019_445,907,arch
928,KUCAT_2019_446,567,energy
929,KUCAT_2019_447,756,arch
930,KUCAT_2019_448,509,auto
931,KUCAT_2019_449,610,enve
932,KUCAT_2019_450,520,ce
933,KUCAT_2019_451,629,civil
934,KUCAT_2019_452,1218,civil
935,KUCAT_2019_453,720,civil
936,KUCAT_2019_454,834,design
937,KUCAT_2019_455,923,civil
938,KUCAT_2019_456,935,ce
939,KUCAT_2019_457,509,civil
940,KUCAT_2019_458,722,ce
941,KUCAT_2019_459,799,civil
942,KUCAT_2019_460,1012,hydro
943,KUCAT_2019_461,780,ce
944,KUCAT_2019_462,679,pharma
945,KUCAT_2019_463,568,pharma
946,KUCAT_2019_464,505,communication
947,KUCAT_2019_465,604,civil
948,KUCAT_2019_466,614,ce
949,KUCAT_2019_467,1069,ce
950,KUCAT_2019_468,528,pharma
951,KUCAT_2019_469,559,civil
952,KUCAT_2019_470,641,ce
953,KUCAT_2019_471,677,ce
954,KUCAT_2019_472,655,geo
955,KUCAT_2019_473,816,civil
956,KUCAT_2019_474,956,ce
957,KUCAT_2019_475,709,arch
958,KUCAT_2019_476,750,civil
959,KUCAT_2019_477,938,ce
960,KUCAT_2019_478,339,geo
961,KUCAT_2019_479,697,geo
962,KUCAT_2019_480,673,ce
963,KUCAT_2019_481,591,civil
964,KUCAT_2019_482,970,civil
965,KUCAT_2019_483,955,civil
966,KUCAT_2019_484,1245,civil
967,KUCAT_2019_485,1161,ce
968,KUCAT_2019_486,777,power
969,KUCAT_2019_487,548,civil
970,KUCAT_2019_488,579,civil
971,KUCAT_2019_489,811,ce
972,KUCAT_2019_490,741,ce
973,KUCAT_2019_491,627,civil
974,KUCAT_2019_492,549,civil
975,KUCAT_2019_493,728,civil
976,KUCAT_2019_494,848,geo
977,KUCAT_2019_495,580,cs
978,KUCAT_2019_496,1176,civil
979,KUCAT_2019_497,748,ce
980,KUCAT_2019_498,564,civil
981,KUCAT_2019_499,839,civil
982,KUCAT_2019_500,690,civil
983,KUCAT_2019_501,1074,civil
984,KUCAT_2019_502,372,civil
985,KUCAT_2019_503,728,ce
986,KUCAT_2019_504,544,civil
987,KUCAT_2019_505,709,arch
988,KUCAT_2019_506,537,pharma
989,KUCAT_2019_507,702,pharma
990,KUCAT_2019_508,578,pharma
991,KUCAT_2019_509,1493,ce
992,KUCAT_2019_510,731,civil
993,KUCAT_2019_511,685,auto
994,KUCAT_2019_512,823,ce
995,KUCAT_2019_513,556,civil
996,KUCAT_2019_514,1075,ce
997,KUCAT_2019_515,603,pharma
998,KUCAT_2019_516,761,ce
999,KUCAT_2019_517,853,civil
1000,KUCAT_2019_518,700,ce
1001,KUCAT_2019_519,790,ce
1002,KUCAT_2019_520,664,communication
1003,KUCAT_2019_521,1189,ce
1004,KUCAT_2019_522,568,bio
1005,KUCAT_2019_523,462,hydro
1006,KUCAT_2019_524,604,civil
1007,KUCAT_2019_525,1263,geo
1008,KUCAT_2019_526,650,ce
1009,KUCAT_2019_527,757,ce
1010,KUCAT_2019_484,1245,civil
1011,KUCAT_2019_485,1161,ce
1012,KUCAT_2019_486,777,power
1013,KUCAT_2019_487,548,civil
1014,KUCAT_2019_488,579,civil
1015,KUCAT_2019_489,811,ce
1016,KUCAT_2019_490,741,ce
1017,KUCAT_2019_491,627,civil
1018,KUCAT_2019_492,549,civil
1019,KUCAT_2019_493,728,civil
1020,KUCAT_2019_494,848,geo
1021,KUCAT_2019_495,580,cs
1022,KUCAT_2019_496,1176,civil
1023,KUCAT_2019_497,748,ce
1024,KUCAT_2019_498,564,civil
1025,KUCAT_2019_499,839,civil
1026,KUCAT_2019_500,690,civil
1027,KUCAT_2019_501,1074,civil
1028,KUCAT_2019_502,372,civil
1029,KUCAT_2019_503,728,ce
1030,KUCAT_2019_504,544,civil
1031,KUCAT_2019_505,709,arch
1032,KUCAT_2019_506,537,pharma
1033,KUCAT_2019_507,702,pharma
1034,KUCAT_2019_508,578,pharma
1035,KUCAT_2019_509,1493,ce
1036,KUCAT_2019_510,731,civil
1037,KUCAT_2019_511,685,auto
1038,KUCAT_2019_512,823,ce
1039,KUCAT_2019_513,556,civil
1040,KUCAT_2019_514,1075,ce
1041,KUCAT_2019_515,603,pharma
1042,KUCAT_2019_516,761,ce
1043,KUCAT_2019_517,853,civil
1044,KUCAT_2019_518,700,ce
1045,KUCAT_2019_519,790,ce
1046,KUCAT_2019_520,664,communication
1047,KUCAT_2019_521,1189,ce
1048,KUCAT_2019_522,568,bio
1049,KUCAT_2019_523,462,hydro
1050,KUCAT_2019_524,604,civil
1051,KUCAT_2019_525,1263,geo
1052,KUCAT_2019_526,650,ce
1053,KUCAT_2019_527,757,ce
1054,KUCAT_2019_528,500,ce
1055,KUCAT_2019_529,790,ce
1056,KUCAT_2019_530,611,civil
1057,KUCAT_2019_531,867,hydro
1058,KUCAT_2019_532,665,pharma
1059,KUCAT_2019_533,361,pharma
1060,KUCAT_2019_534,511,civil
1061,KUCAT_2019_535,635,geo
1062,KUCAT_2019_536,608,pharma
1063,KUCAT_2019_537,669,ce
1064,KUCAT_2019_538,1100,civil
1065,KUCAT_2019_539,761,civil
1066,KUCAT_2019_540,508,ce
1067,KUCAT_2019_541,974,civil
1068,KUCAT_2019_542,741,ce
1069,KUCAT_2019_543,416,civil
1070,KUCAT_2019_544,333,bio
1071,KUCAT_2019_545,787,civil
1072,KUCAT_2019_546,657,civil
1073,KUCAT_2019_547,610,auto
1074,KUCAT_2019_548,1249,ce
1075,KUCAT_2019_549,697,ce
1076,KUCAT_2019_550,602,auto
1077,KUCAT_2019_551,579,pharma
1078,KUCAT_2019_552,637,bio
1079,KUCAT_2019_553,725,ce
1080,KUCAT_2019_554,666,civil
1081,KUCAT_2019_555,655,ce
1082,KUCAT_2019_556,472,power
1083,KUCAT_2019_557,539,cs
1084,KUCAT_2019_558,450,pharma
1085,KUCAT_2019_559,635,pharma
1086,KUCAT_2019_560,413,pharma
1087,KUCAT_2019_561,587,pharma
1088,KUCAT_2019_562,1102,civil
1089,KUCAT_2019_563,799,pharma
1090,KUCAT_2019_564,487,civil
1091,KUCAT_2019_565,1002,civil
1092,KUCAT_2019_566,822,pharma
1093,KUCAT_2019_567,566,civil
1094,KUCAT_2019_568,473,arch
1095,KUCAT_2019_569,1144,cs
1096,KUCAT_2019_570,666,civil
1097,KUCAT_2019_571,685,geo
1098,KUCAT_2019_528,500,ce
1099,KUCAT_2019_529,790,ce
1100,KUCAT_2019_530,611,civil
1101,KUCAT_2019_531,867,hydro
1102,KUCAT_2019_532,665,pharma
1103,KUCAT_2019_533,361,pharma
1104,KUCAT_2019_534,511,civil
1105,KUCAT_2019_535,635,geo
1106,KUCAT_2019_536,608,pharma
1107,KUCAT_2019_537,669,ce
1108,KUCAT_2019_538,1100,civil
1109,KUCAT_2019_539,761,civil
1110,KUCAT_2019_540,508,ce
1111,KUCAT_2019_541,974,civil
1112,KUCAT_2019_542,741,ce
1113,KUCAT_2019_543,416,civil
1114,KUCAT_2019_544,333,bio
1115,KUCAT_2019_545,787,civil
1116,KUCAT_2019_546,657,civil
1117,KUCAT_2019_547,610,auto
1118,KUCAT_2019_548,1249,ce
1119,KUCAT_2019_549,697,ce
1120,KUCAT_2019_550,602,auto
1121,KUCAT_2019_551,579,pharma
1122,KUCAT_2019_552,637,bio
1123,KUCAT_2019_553,725,ce
1124,KUCAT_2019_554,666,civil
1125,KUCAT_2019_555,655,ce
1126,KUCAT_2019_556,472,power
1127,KUCAT_2019_557,539,cs
1128,KUCAT_2019_558,450,pharma
1129,KUCAT_2019_559,635,pharma
1130,KUCAT_2019_560,413,pharma
1131,KUCAT_2019_561,587,pharma
1132,KUCAT_2019_562,1102,civil
1133,KUCAT_2019_563,799,pharma
1134,KUCAT_2019_564,487,civil
1135,KUCAT_2019_565,1002,civil
1136,KUCAT_2019_566,822,pharma
1137,KUCAT_2019_567,566,civil
1138,KUCAT_2019_568,473,arch
1139,KUCAT_2019_569,1144,cs
1140,KUCAT_2019_570,666,civil
1141,KUCAT_2019_571,685,geo
1142,KUCAT_2019_572,751,pharma
1143,KUCAT_2019_573,903,ce
1144,KUCAT_2019_574,1113,ce
1145,KUCAT_2019_575,1043,ce
1146,KUCAT_2019_576,667,envs
1147,KUCAT_2019_577,559,arch
1148,KUCAT_2019_578,450,ce
1149,KUCAT_2019_579,966,ce
1150,KUCAT_2019_580,692,civil
1151,KUCAT_2019_581,997,ce
1152,KUCAT_2019_582,704,civil
1153,KUCAT_2019_583,507,civil
1154,KUCAT_2019_584,654,civil
1155,KUCAT_2019_585,667,bio
1156,KUCAT_2019_586,584,pharma
1157,KUCAT_2019_587,522,ce
1158,KUCAT_2019_588,398,pharma
1159,KUCAT_2019_589,840,ce
1160,KUCAT_2019_590,615,arch
1161,KUCAT_2019_591,493,envs
1162,KUCAT_2019_592,807,civil
1163,KUCAT_2019_593,981,civil
1164,KUCAT_2019_594,476,arch
1165,KUCAT_2019_595,523,civil
1166,KUCAT_2019_596,834,arch
1167,KUCAT_2019_597,872,civil
1168,KUCAT_2019_598,838,civil
1169,KUCAT_2019_599,888,civil
1170,KUCAT_2019_600,693,civil
1171,KUCAT_2019_601,733,auto
1172,KUCAT_2019_602,1103,civil
1173,KUCAT_2019_603,1229,ce
1174,KUCAT_2019_604,916,ce
1175,KUCAT_2019_605,356,pharma
1176,KUCAT_2019_606,656,arch
1177,KUCAT_2019_607,583,pharma
1178,KUCAT_2019_608,496,civil
1179,KUCAT_2019_609,467,bio
1180,KUCAT_2019_610,639,pharma
1181,KUCAT_2019_611,571,bio
1182,KUCAT_2019_612,577,civil
1183,KUCAT_2019_613,726,civil
1184,KUCAT_2019_614,540,ce
1185,KUCAT_2019_615,649,ce
1186,KUCAT_2019_572,751,pharma
1187,KUCAT_2019_573,903,ce
1188,KUCAT_2019_574,1113,ce
1189,KUCAT_2019_575,1043,ce
1190,KUCAT_2019_576,667,envs
1191,KUCAT_2019_577,559,arch
1192,KUCAT_2019_578,450,ce
1193,KUCAT_2019_579,966,ce
1194,KUCAT_2019_580,692,civil
1195,KUCAT_2019_581,997,ce
1196,KUCAT_2019_582,704,civil
1197,KUCAT_2019_583,507,civil
1198,KUCAT_2019_584,654,civil
1199,KUCAT_2019_585,667,bio
1200,KUCAT_2019_586,584,pharma
1201,KUCAT_2019_587,522,ce
1202,KUCAT_2019_588,398,pharma
1203,KUCAT_2019_589,840,ce
1204,KUCAT_2019_590,615,arch
1205,KUCAT_2019_591,493,envs
1206,KUCAT_2019_592,807,civil
1207,KUCAT_2019_593,981,civil
1208,KUCAT_2019_594,476,arch
1209,KUCAT_2019_595,523,civil
1210,KUCAT_2019_596,834,arch
1211,KUCAT_2019_597,872,civil
1212,KUCAT_2019_598,838,civil
1213,KUCAT_2019_599,888,civil
1214,KUCAT_2019_600,693,civil
1215,KUCAT_2019_601,733,auto
1216,KUCAT_2019_602,1103,civil
1217,KUCAT_2019_603,1229,ce
1218,KUCAT_2019_604,916,ce
1219,KUCAT_2019_605,356,pharma
1220,KUCAT_2019_606,656,arch
1221,KUCAT_2019_607,583,pharma
1222,KUCAT_2019_608,496,civil
1223,KUCAT_2019_609,467,bio
1224,KUCAT_2019_610,639,pharma
1225,KUCAT_2019_611,571,bio
1226,KUCAT_2019_612,577,civil
1227,KUCAT_2019_613,726,civil
1228,KUCAT_2019_614,540,ce
1229,KUCAT_2019_615,649,ce
1230,KUCAT_2019_616,437,ce
1231,KUCAT_2019_617,660,ce
1232,KUCAT_2019_618,894,ce
1233,KUCAT_2019_619,800,cs
1234,KUCAT_2019_620,858,arch
1235,KUCAT_2019_621,740,civil
1236,KUCAT_2019_622,623,pharma
1237,KUCAT_2019_623,793,ce
1238,KUCAT_2019_624,718,civil
1239,KUCAT_2019_625,557,arch
1240,KUCAT_2019_626,723,ce
1241,KUCAT_2019_627,724,arch
1242,KUCAT_2019_628,662,ce
1243,KUCAT_2019_629,744,civil
1244,KUCAT_2019_630,670,pharma
1245,KUCAT_2019_631,948,civil
1246,KUCAT_2019_632,576,ce
1247,KUCAT_2019_633,651,hydro
1248,KUCAT_2019_634,632,hydro
1249,KUCAT_2019_635,632,arch
1250,KUCAT_2019_636,607,pharma
1251,KUCAT_2019_637,843,ce
1252,KUCAT_2019_638,555,civil
1253,KUCAT_2019_639,491,arch
1254,KUCAT_2019_640,467,pharma
1255,KUCAT_2019_641,771,pharma
1256,KUCAT_2019_642,750,civil
1257,KUCAT_2019_643,547,civil
1258,KUCAT_2019_644,874,ce
1259,KUCAT_2019_645,588,civil
1260,KUCAT_2019_646,500,hydro
1261,KUCAT_2019_647,1011,arch
1262,KUCAT_2019_648,1307,civil
1263,KUCAT_2019_6492(See endnotes),673,civil
1264,KUCAT_2019_650,843,ce
1265,KUCAT_2019_651,750,civil
1266,KUCAT_2019_652,757,ce
1267,KUCAT_2019_653,552,civil
1268,KUCAT_2019_654,1019,ce
1269,KUCAT_2019_655,931,ce
1270,KUCAT_2019_656,408,ce
1271,KUCAT_2019_657,743,civil
1272,KUCAT_2019_658,528,bio
1273,KUCAT_2019_659,612,ce
1274,KUCAT_2019_616,437,ce
1275,KUCAT_2019_617,660,ce
1276,KUCAT_2019_618,894,ce
1277,KUCAT_2019_619,800,cs
1278,KUCAT_2019_620,858,arch
1279,KUCAT_2019_621,740,civil
1280,KUCAT_2019_622,623,pharma
1281,KUCAT_2019_623,793,ce
1282,KUCAT_2019_624,718,civil
1283,KUCAT_2019_625,557,arch
1284,KUCAT_2019_626,723,ce
1285,KUCAT_2019_627,724,arch
1286,KUCAT_2019_628,662,ce
1287,KUCAT_2019_629,744,civil
1288,KUCAT_2019_630,670,pharma
1289,KUCAT_2019_631,948,civil
1290,KUCAT_2019_632,576,ce
1291,KUCAT_2019_633,651,hydro
1292,KUCAT_2019_634,632,hydro
1293,KUCAT_2019_635,632,arch
1294,KUCAT_2019_636,607,pharma
1295,KUCAT_2019_637,843,ce
1296,KUCAT_2019_638,555,civil
1297,KUCAT_2019_639,491,arch
1298,KUCAT_2019_640,467,pharma
1299,KUCAT_2019_641,771,pharma
1300,KUCAT_2019_642,750,civil
1301,KUCAT_2019_643,547,civil
1302,KUCAT_2019_644,874,ce
1303,KUCAT_2019_645,588,civil
1304,KUCAT_2019_646,500,hydro
1305,KUCAT_2019_647,1011,arch
1306,KUCAT_2019_648,1307,civil
1307,KUCAT_2019_6492(See endnotes),673,civil
1308,KUCAT_2019_650,843,ce
1309,KUCAT_2019_651,750,civil
1310,KUCAT_2019_652,757,ce
1311,KUCAT_2019_653,552,civil
1312,KUCAT_2019_654,1019,ce
1313,KUCAT_2019_655,931,ce
1314,KUCAT_2019_656,408,ce
1315,KUCAT_2019_657,743,civil
1316,KUCAT_2019_658,528,bio
1317,KUCAT_2019_659,612,ce
1318,KUCAT_2019_660,645,bio
1319,KUCAT_2019_661,833,civil
1320,KUCAT_2019_662,706,ce
1321,KUCAT_2019_663,694,arch
1322,KUCAT_2019_664,1023,ce
1323,KUCAT_2019_665,758,civil
1324,KUCAT_2019_666,900,ce
1325,KUCAT_2019_667,914,civil
1326,KUCAT_2019_668,1041,ce
1327,KUCAT_2019_669,688,ce
1328,KUCAT_2019_670,594,ce
1329,KUCAT_2019_671,689,civil
1330,KUCAT_2019_672,525,pharma
1331,KUCAT_2019_673,793,cs
1332,KUCAT_2019_674,959,civil
1333,KUCAT_2019_675,1230,ce
1334,KUCAT_2019_676,1019,civil
1335,KUCAT_2019_677,520,ce
1336,KUCAT_2019_678,752,auto
1337,KUCAT_2019_679,744,arch
1338,KUCAT_2019_680,947,civil
1339,KUCAT_2019_681,839,ce
1340,KUCAT_2019_682,691,ce
1341,KUCAT_2019_683,576,ce
1342,KUCAT_2019_684,668,geo
1343,KUCAT_2019_685,593,civil
1344,KUCAT_2019_686,797,civil
1345,KUCAT_2019_687,704,civil
1346,KUCAT_2019_688,671,power
1347,KUCAT_2019_689,647,civil
1348,KUCAT_2019_690,393,civil
1349,KUCAT_2019_691,594,civil
1350,KUCAT_2019_692,471,pharma
1351,KUCAT_2019_693,536,power
1352,KUCAT_2019_694,905,civil
1353,KUCAT_2019_695,692,cs
1354,KUCAT_2019_696,1079,civil
1355,KUCAT_2019_697,661,civil
1356,KUCAT_2019_698,1005,civil
1357,KUCAT_2019_699,742,auto
1358,KUCAT_2019_700,388,geo
1359,KUCAT_2019_701,555,civil
1360,KUCAT_2019_702,631,design
1361,KUCAT_2019_703,706,ce
1362,KUCAT_2019_660,645,bio
1363,KUCAT_2019_661,833,civil
1364,KUCAT_2019_662,706,ce
1365,KUCAT_2019_663,694,arch
1366,KUCAT_2019_664,1023,ce
1367,KUCAT_2019_665,758,civil
1368,KUCAT_2019_666,900,ce
1369,KUCAT_2019_667,914,civil
1370,KUCAT_2019_668,1041,ce
1371,KUCAT_2019_669,688,ce
1372,KUCAT_2019_670,594,ce
1373,KUCAT_2019_671,689,civil
1374,KUCAT_2019_672,525,pharma
1375,KUCAT_2019_673,793,cs
1376,KUCAT_2019_674,959,civil
1377,KUCAT_2019_675,1230,ce
1378,KUCAT_2019_676,1019,civil
1379,KUCAT_2019_677,520,ce
1380,KUCAT_2019_678,752,auto
1381,KUCAT_2019_679,744,arch
1382,KUCAT_2019_680,947,civil
1383,KUCAT_2019_681,839,ce
1384,KUCAT_2019_682,691,ce
1385,KUCAT_2019_683,576,ce
1386,KUCAT_2019_684,668,geo
1387,KUCAT_2019_685,593,civil
1388,KUCAT_2019_686,797,civil
1389,KUCAT_2019_687,704,civil
1390,KUCAT_2019_688,671,power
1391,KUCAT_2019_689,647,civil
1392,KUCAT_2019_690,393,civil
1393,KUCAT_2019_691,594,civil
1394,KUCAT_2019_692,471,pharma
1395,KUCAT_2019_693,536,power
1396,KUCAT_2019_694,905,civil
1397,KUCAT_2019_695,692,cs
1398,KUCAT_2019_696,1079,civil
1399,KUCAT_2019_697,661,civil
1400,KUCAT_2019_698,1005,civil
1401,KUCAT_2019_699,742,auto
1402,KUCAT_2019_700,388,geo
1403,KUCAT_2019_701,555,civil
1404,KUCAT_2019_702,631,design
1405,KUCAT_2019_703,706,ce
1406,KUCAT_2019_704,583,civil
1407,KUCAT_2019_705,740,geo
1408,KUCAT_2019_706,554,civil
1409,KUCAT_2019_707,402,ce
1410,KUCAT_2019_708,826,civil
1411,KUCAT_2019_709,795,ce
1412,KUCAT_2019_710,716,ce
1413,KUCAT_2019_711,997,civil
1414,KUCAT_2019_712,1120,civil
1415,KUCAT_2019_713,614,ce
1416,KUCAT_2019_714,791,hydro
1417,KUCAT_2019_715,481,geo
1418,KUCAT_2019_716,580,pharma
1419,KUCAT_2019_717,716,civil
1420,KUCAT_2019_718,842,ce
1421,KUCAT_2019_719,533,civil
1422,KUCAT_2019_720,479,civil
1423,KUCAT_2019_721,1004,civil
1424,KUCAT_2019_722,722,civil
1425,KUCAT_2019_723,640,civil
1426,KUCAT_2019_724,838,communication
1427,KUCAT_2019_725,657,power
1428,KUCAT_2019_726,709,civil
1429,KUCAT_2019_727,640,civil
1430,KUCAT_2019_728,805,ce
1431,KUCAT_2019_729,731,ce
1432,KUCAT_2019_730,626,pharma
1433,KUCAT_2019_731,696,pharma
1434,KUCAT_2019_732,763,ce
1435,KUCAT_2019_733,703,geo
1436,KUCAT_2019_734,401,arch
1437,KUCAT_2019_735,671,civil
1438,KUCAT_2019_736,769,civil
1439,KUCAT_2019_737,710,civil
1440,KUCAT_2019_738,1034,civil
1441,KUCAT_2019_739,1033,design
1442,KUCAT_2019_740,471,civil
1443,KUCAT_2019_741,1143,ce
1444,KUCAT_2019_742,735,ce
1445,KUCAT_2019_743,904,civil
1446,KUCAT_2019_744,339,ce
1447,KUCAT_2019_745,583,ce
1448,KUCAT_2019_746,915,civil
1449,KUCAT_2019_747,573,ce
1450,KUCAT_2019_704,583,civil
1451,KUCAT_2019_705,740,geo
1452,KUCAT_2019_706,554,civil
1453,KUCAT_2019_707,402,ce
1454,KUCAT_2019_708,826,civil
1455,KUCAT_2019_709,795,ce
1456,KUCAT_2019_710,716,ce
1457,KUCAT_2019_711,997,civil
1458,KUCAT_2019_712,1120,civil
1459,KUCAT_2019_713,614,ce
1460,KUCAT_2019_714,791,hydro
1461,KUCAT_2019_715,481,geo
1462,KUCAT_2019_716,580,pharma
1463,KUCAT_2019_717,716,civil
1464,KUCAT_2019_718,842,ce
1465,KUCAT_2019_719,533,civil
1466,KUCAT_2019_720,479,civil
1467,KUCAT_2019_721,1004,civil
1468,KUCAT_2019_722,722,civil
1469,KUCAT_2019_723,640,civil
1470,KUCAT_2019_724,838,communication
1471,KUCAT_2019_725,657,power
1472,KUCAT_2019_726,709,civil
1473,KUCAT_2019_727,640,civil
1474,KUCAT_2019_728,805,ce
1475,KUCAT_2019_729,731,ce
1476,KUCAT_2019_730,626,pharma
1477,KUCAT_2019_731,696,pharma
1478,KUCAT_2019_732,763,ce
1479,KUCAT_2019_733,703,geo
1480,KUCAT_2019_734,401,arch
1481,KUCAT_2019_735,671,civil
1482,KUCAT_2019_736,769,civil
1483,KUCAT_2019_737,710,civil
1484,KUCAT_2019_738,1034,civil
1485,KUCAT_2019_739,1033,design
1486,KUCAT_2019_740,471,civil
1487,KUCAT_2019_741,1143,ce
1488,KUCAT_2019_742,735,ce
1489,KUCAT_2019_743,904,civil
1490,KUCAT_2019_744,339,ce
1491,KUCAT_2019_745,583,ce
1492,KUCAT_2019_746,915,civil
1493,KUCAT_2019_747,573,ce
1494,KUCAT_2019_748,526,civil
1495,KUCAT_2019_749,480,ce
1496,KUCAT_2019_750,793,auto
1497,KUCAT_2019_751,703,ce
1498,KUCAT_2019_752,577,arch
1499,KUCAT_2019_753,673,civil
1500,KUCAT_2019_754,961,ce
1501,KUCAT_2019_755,886,civil
1502,KUCAT_2019_756,748,ce
1503,KUCAT_2019_757,840,auto
1504,KUCAT_2019_758,980,civil
1505,KUCAT_2019_759,549,civil
1506,KUCAT_2019_760,397,civil
