Year,ID,Exam Type,Score,Program
2019,KUCAT_2019_1034,KUCAT-PCM,480,CE
2019,KUCAT_2019_1035,KUCAT-PCM,509,Auto
2019,KUCAT_2019_1036,KUCAT-PCM,637,Arch
2019,KUCAT_2019_1037,KUCAT-PCM,0,Arch
2019,KUCAT_2019_1038,KUCAT-PCM,513,Power
2019,KUCAT_2019_1039,KUCAT-PCM,561,CS
2019,KUCAT_2019_1040,KUCAT-PCB,813,Bio
2019,KUCAT_2019_1041,KUCAT-PCM,548,Auto
2019,KUCAT_2019_1042,KUCAT-PCB,826,Bio
2019,KUCAT_2019_10432(See endnotes),KUCAT-PCB,489,Bio
2019,KUCAT_2019_1044,KUCAT-PCM,588,CE
2019,KUCAT_2019_1045,KUCAT-PCM,826,Civil
2019,KUCAT_2019_1046,KUCAT-PCM,483,CS
2019,KUCAT_2019_1047,KUCAT-PCM,886,Civil
2019,KUCAT_2019_1048,KUCAT-PCB,548,Bio
2019,KUCAT_2019_1049,KUCAT-PCM,627,Civil
2019,KUCAT_2019_1050,KUCAT-PCM,767,CE
2019,KUCAT_2019_1051,KUCAT-PCM,679,Civil
2019,KUCAT_2019_1052,KUCAT-PCM,641,Communication
2019,KUCAT_2019_1053,KUCAT-PCM,768,Civil
2019,KUCAT_2019_1054,KUCAT-PCM,894,Civil
2019,KUCAT_2019_1055,KUCAT-PCM,1012,CE
2019,KUCAT_2019_1012,KUCAT-PCM,933,CE
2019,KUCAT_2019_1013,KUCAT-PCM,648,Bio
2019,KUCAT_2019_1014,KUCAT-PCM,729,CE
2019,KUCAT_2019_1015,KUCAT-PCM,462,CE
2019,KUCAT_2019_1016,KUCAT-PCM,466,CE
2019,KUCAT_2019_1017,KUCAT-PCM,642,CE
2019,KUCAT_2019_1018,KUCAT-PCM,585,Civil
2019,KUCAT_2019_1019,KUCAT-PCM,717,CE
2019,KUCAT_2019_1020,KUCAT-PCM,837,CE
2019,KUCAT_2019_1021,KUCAT-PCM,467,Civil
2019,KUCAT_2019_1022,KUCAT-PCM,721,CE
2019,KUCAT_2019_1023,KUCAT-PCM,541,CE
2019,KUCAT_2019_1024,KUCAT-PCM,754,Civil
2019,KUCAT_2019_1025,KUCAT-PCM,875,CE
2019,KUCAT_2019_1026,KUCAT-PCM,927,CE
2019,KUCAT_2019_1027,KUCAT-PCB,1029,Pharma
2019,KUCAT_2019_1028,KUCAT-PCB,650,Bio
2019,KUCAT_2019_1029,KUCAT-PCM,452,Civil
2019,KUCAT_2019_1030,KUCAT-PCM,899,Arch
2019,KUCAT_2019_1031,KUCAT-PCB,564,Bio
2019,KUCAT_2019_1032,KUCAT-PCM,883,Civil
2019,KUCAT_2019_1033,KUCAT-PCM,737,Civil
2019,KUCAT_2019_1034,KUCAT-PCM,480,CE
2019,KUCAT_2019_1035,KUCAT-PCM,509,Auto
2019,KUCAT_2019_1036,KUCAT-PCM,637,Arch
2019,KUCAT_2019_1037,KUCAT-PCM,0,Arch
2019,KUCAT_2019_1038,KUCAT-PCM,513,Power
2019,KUCAT_2019_1039,KUCAT-PCM,561,CS
2019,KUCAT_2019_1040,KUCAT-PCB,813,Bio
2019,KUCAT_2019_1041,KUCAT-PCM,548,Auto
2019,KUCAT_2019_1042,KUCAT-PCB,826,Bio
2019,KUCAT_2019_10432(See endnotes),KUCAT-PCB,489,Bio
2019,KUCAT_2019_1044,KUCAT-PCM,588,CE
2019,KUCAT_2019_1045,KUCAT-PCM,826,Civil
2019,KUCAT_2019_1046,KUCAT-PCM,483,CS
2019,KUCAT_2019_1047,KUCAT-PCM,886,Civil
2019,KUCAT_2019_1048,KUCAT-PCB,548,Bio
2019,KUCAT_2019_1049,KUCAT-PCM,627,Civil
2019,KUCAT_2019_1050,KUCAT-PCM,767,CE
2019,KUCAT_2019_1051,KUCAT-PCM,679,Civil
2019,KUCAT_2019_1052,KUCAT-PCM,641,Communication
2019,KUCAT_2019_1053,KUCAT-PCM,768,Civil
2019,KUCAT_2019_1054,KUCAT-PCM,894,Civil
2019,KUCAT_2019_1055,KUCAT-PCM,1012,CE
2019,KUCAT_2019_1056,KUCAT-PCM,677,CE
2019,KUCAT_2019_1057,KUCAT-PCM,609,Civil
2019,KUCAT_2019_1058,KUCAT-PCM,449,Arch
2019,KUCAT_2019_1059,KUCAT-PCM,857,CE
2019,KUCAT_2019_1060,KUCAT-PCM,0,CE
2019,KUCAT_2019_1061,KUCAT-PCM,635,Arch
2019,KUCAT_2019_1062,KUCAT-PCB,521,Pharma
2019,KUCAT_2019_1063,KUCAT-PCM,1010,Geo
2019,KUCAT_2019_1064,KUCAT-PCM,747,Auto
2019,KUCAT_2019_1065,KUCAT-PCM,655,CE
2019,KUCAT_2019_1066,KUCAT-PCM,709,Civil
2019,KUCAT_2019_1067,KUCAT-PCM,512,Civil
2019,KUCAT_2019_1068,KUCAT-PCM,1021,CE
2019,KUCAT_2019_1069,KUCAT-PCM,639,Design
2019,KUCAT_2019_1070,KUCAT-PCM,880,Civil
2019,KUCAT_2019_1071,KUCAT-PCM,801,Hydro
2019,KUCAT_2019_1072,KUCAT-PCM,995,Civil
2019,KUCAT_2019_1073,KUCAT-PCM,873,Design
2019,KUCAT_2019_1074,KUCAT-PCM,717,Civil
2019,KUCAT_2019_1075,KUCAT-PCM,703,Civil
2019,KUCAT_2019_1076,KUCAT-PCB,554,Bio
2019,KUCAT_2019_1077,KUCAT-PCM,748,Civil
2019,KUCAT_2019_1078,KUCAT-PCM,638,Civil
2019,KUCAT_2019_1079,KUCAT-PCM,652,Design
2019,KUCAT_2019_1080,KUCAT-PCM,911,CE
2019,KUCAT_2019_1081,KUCAT-PCM,1101,CE
2019,KUCAT_2019_1082,KUCAT-PCB,447,Pharma
2019,KUCAT_2019_1083,KUCAT-PCB,397,Pharma
2019,KUCAT_2019_1084,KUCAT-PCM,381,CE
2019,KUCAT_2019_1085,KUCAT-PCM,574,Civil
2019,KUCAT_2019_1086,KUCAT-PCM,608,CE
2019,KUCAT_2019_1087,KUCAT-PCM,543,CE
2019,KUCAT_2019_1088,KUCAT-PCM,650,Civil
2019,KUCAT_2019_1089,KUCAT-PCM,887,Auto
2019,KUCAT_2019_1090,KUCAT-PCM,1013,CE
2019,KUCAT_2019_1091,KUCAT-PCM,457,CE
2019,KUCAT_2019_1092,KUCAT-PCM,699,CE
2019,KUCAT_2019_1093,KUCAT-PCM,363,Envs
2019,KUCAT_2019_1094,KUCAT-PCM,484,Civil
2019,KUCAT_2019_1095,KUCAT-PCM,955,Geo
2019,KUCAT_2019_1096,KUCAT-PCM,514,Power
2019,KUCAT_2019_1097,KUCAT-PCM,573,CE
2019,KUCAT_2019_1098,KUCAT-PCM,605,Civil
2019,KUCAT_2019_1099,KUCAT-PCM,629,CE
2019,KUCAT_2019_1056,KUCAT-PCM,677,CE
2019,KUCAT_2019_1057,KUCAT-PCM,609,Civil
2019,KUCAT_2019_1058,KUCAT-PCM,449,Arch
2019,KUCAT_2019_1059,KUCAT-PCM,857,CE
2019,KUCAT_2019_1060,KUCAT-PCM,0,CE
2019,KUCAT_2019_1061,KUCAT-PCM,635,Arch
2019,KUCAT_2019_1062,KUCAT-PCB,521,Pharma
2019,KUCAT_2019_1063,KUCAT-PCM,1010,Geo
2019,KUCAT_2019_1064,KUCAT-PCM,747,Auto
2019,KUCAT_2019_1065,KUCAT-PCM,655,CE
2019,KUCAT_2019_1066,KUCAT-PCM,709,Civil
2019,KUCAT_2019_1067,KUCAT-PCM,512,Civil
2019,KUCAT_2019_1068,KUCAT-PCM,1021,CE
2019,KUCAT_2019_1069,KUCAT-PCM,639,Design
2019,KUCAT_2019_1070,KUCAT-PCM,880,Civil
2019,KUCAT_2019_1071,KUCAT-PCM,801,Hydro
2019,KUCAT_2019_1072,KUCAT-PCM,995,Civil
2019,KUCAT_2019_1073,KUCAT-PCM,873,Design
2019,KUCAT_2019_1074,KUCAT-PCM,717,Civil
2019,KUCAT_2019_1075,KUCAT-PCM,703,Civil
2019,KUCAT_2019_1076,KUCAT-PCB,554,Bio
2019,KUCAT_2019_1077,KUCAT-PCM,748,Civil
2019,KUCAT_2019_1078,KUCAT-PCM,638,Civil
2019,KUCAT_2019_1079,KUCAT-PCM,652,Design
2019,KUCAT_2019_1080,KUCAT-PCM,911,CE
2019,KUCAT_2019_1081,KUCAT-PCM,1101,CE
2019,KUCAT_2019_1082,KUCAT-PCB,447,Pharma
2019,KUCAT_2019_1083,KUCAT-PCB,397,Pharma
2019,KUCAT_2019_1084,KUCAT-PCM,381,CE
2019,KUCAT_2019_1085,KUCAT-PCM,574,Civil
2019,KUCAT_2019_1086,KUCAT-PCM,608,CE
2019,KUCAT_2019_1087,KUCAT-PCM,543,CE
2019,KUCAT_2019_1088,KUCAT-PCM,650,Civil
2019,KUCAT_2019_1089,KUCAT-PCM,887,Auto
2019,KUCAT_2019_1090,KUCAT-PCM,1013,CE
2019,KUCAT_2019_1091,KUCAT-PCM,457,CE
2019,KUCAT_2019_1092,KUCAT-PCM,699,CE
2019,KUCAT_2019_1093,KUCAT-PCM,363,Envs
2019,KUCAT_2019_1094,KUCAT-PCM,484,Civil
2019,KUCAT_2019_1095,KUCAT-PCM,955,Geo
2019,KUCAT_2019_1096,KUCAT-PCM,514,Power
2019,KUCAT_2019_1097,KUCAT-PCM,573,CE
2019,KUCAT_2019_1098,KUCAT-PCM,605,Civil
2019,KUCAT_2019_1099,KUCAT-PCM,629,CE
2019,KUCAT_2019_1100,KUCAT-PCM,593,Geo
2019,KUCAT_2019_1101,KUCAT-PCM,706,CE
2019,KUCAT_2019_1102,KUCAT-PCM,1028,Civil
2019,KUCAT_2019_1103,KUCAT-PCM,768,Arch
2019,KUCAT_2019_1104,KUCAT-PCM,753,CE
2019,KUCAT_2019_11052(See endnotes),KUCAT-PCM,618,Civil
2019,KUCAT_2019_1106,KUCAT-PCM,526,CE
2019,KUCAT_2019_1107,KUCAT-PCM,878,Civil
2019,KUCAT_2019_1108,KUCAT-PCM,735,Auto
2019,KUCAT_2019_1109,KUCAT-PCM,675,Arch
2019,KUCAT_2019_1110,KUCAT-PCM,472,Arch
2019,KUCAT_2019_1111,KUCAT-PCM,596,CE
2019,KUCAT_2019_1112,KUCAT-PCM,1321,CE
2019,KUCAT_2019_1113,KUCAT-PCM,840,CE
2019,KUCAT_2019_1114,KUCAT-PCM,657,Civil
2019,KUCAT_2019_1115,KUCAT-PCM,294,Auto
2019,KUCAT_2019_1116,KUCAT-PCM,426,Auto
2019,KUCAT_2019_1117,KUCAT-PCM,617,Civil
2019,KUCAT_2019_1118,KUCAT-PCM,379,Auto
2019,KUCAT_2019_1119,KUCAT-PCM,335,Civil
2019,KUCAT_2019_1120,KUCAT-PCM,673,Civil
2019,KUCAT_2019_1121,KUCAT-PCM,517,CE
2019,KUCAT_2019_1122,KUCAT-PCM,895,CE
2019,KUCAT_2019_1123,KUCAT-PCM,677,Civil
2019,KUCAT_2019_1124,KUCAT-PCM,538,Arch
2019,KUCAT_2019_1125,KUCAT-PCM,632,Civil
2019,KUCAT_2019_1126,KUCAT-PCM,626,Arch
2019,KUCAT_2019_1127,KUCAT-PCM,585,Civil
2019,KUCAT_2019_1128,KUCAT-PCM,665,Civil
2019,KUCAT_2019_1129,KUCAT-PCM,813,Design
2019,KUCAT_2019_1130,KUCAT-PCM,695,Auto
2019,KUCAT_2019_1131,KUCAT-PCB,756,Pharma
2019,KUCAT_2019_1132,KUCAT-PCM,671,CE
2019,KUCAT_2019_1133,KUCAT-PCM,644,CE
2019,KUCAT_2019_1134,KUCAT-PCM,700,Design
2019,KUCAT_2019_11352(See endnotes),KUCAT-PCM,857,Civil
2019,KUCAT_2019_1136,KUCAT-PCM,1042,CE
2019,KUCAT_2019_1137,KUCAT-PCM,724,Chem
2019,KUCAT_2019_1138,KUCAT-PCM,531,CE
2019,KUCAT_2019_1139,KUCAT-PCM,589,Civil
2019,KUCAT_2019_1140,KUCAT-PCB,579,Pharma
2019,KUCAT_2019_1141,KUCAT-PCB,1067,Bio
2019,KUCAT_2019_1142,KUCAT-PCM,683,CE
2019,KUCAT_2019_1143,KUCAT-PCM,476,Civil
2019,KUCAT_2019_1100,KUCAT-PCM,593,Geo
2019,KUCAT_2019_1101,KUCAT-PCM,706,CE
2019,KUCAT_2019_1102,KUCAT-PCM,1028,Civil
2019,KUCAT_2019_1103,KUCAT-PCM,768,Arch
2019,KUCAT_2019_1104,KUCAT-PCM,753,CE
2019,KUCAT_2019_11052(See endnotes),KUCAT-PCM,618,Civil
2019,KUCAT_2019_1106,KUCAT-PCM,526,CE
2019,KUCAT_2019_1107,KUCAT-PCM,878,Civil
2019,KUCAT_2019_1108,KUCAT-PCM,735,Auto
2019,KUCAT_2019_1109,KUCAT-PCM,675,Arch
2019,KUCAT_2019_1110,KUCAT-PCM,472,Arch
2019,KUCAT_2019_1111,KUCAT-PCM,596,CE
2019,KUCAT_2019_1112,KUCAT-PCM,1321,CE
2019,KUCAT_2019_1113,KUCAT-PCM,840,CE
2019,KUCAT_2019_1114,KUCAT-PCM,657,Civil
2019,KUCAT_2019_1115,KUCAT-PCM,294,Auto
2019,KUCAT_2019_1116,KUCAT-PCM,426,Auto
2019,KUCAT_2019_1117,KUCAT-PCM,617,Civil
2019,KUCAT_2019_1118,KUCAT-PCM,379,Auto
2019,KUCAT_2019_1119,KUCAT-PCM,335,Civil
2019,KUCAT_2019_1120,KUCAT-PCM,673,Civil
2019,KUCAT_2019_1121,KUCAT-PCM,517,CE
2019,KUCAT_2019_1122,KUCAT-PCM,895,CE
2019,KUCAT_2019_1123,KUCAT-PCM,677,Civil
2019,KUCAT_2019_1124,KUCAT-PCM,538,Arch
2019,KUCAT_2019_1125,KUCAT-PCM,632,Civil
2019,KUCAT_2019_1126,KUCAT-PCM,626,Arch
2019,KUCAT_2019_1127,KUCAT-PCM,585,Civil
2019,KUCAT_2019_1128,KUCAT-PCM,665,Civil
2019,KUCAT_2019_1129,KUCAT-PCM,813,Design
2019,KUCAT_2019_1130,KUCAT-PCM,695,Auto
2019,KUCAT_2019_1131,KUCAT-PCB,756,Pharma
2019,KUCAT_2019_1132,KUCAT-PCM,671,CE
2019,KUCAT_2019_1133,KUCAT-PCM,644,CE
2019,KUCAT_2019_1134,KUCAT-PCM,700,Design
2019,KUCAT_2019_11352(See endnotes),KUCAT-PCM,857,Civil
2019,KUCAT_2019_1136,KUCAT-PCM,1042,CE
2019,KUCAT_2019_1137,KUCAT-PCM,724,Chem
2019,KUCAT_2019_1138,KUCAT-PCM,531,CE
2019,KUCAT_2019_1139,KUCAT-PCM,589,Civil
2019,KUCAT_2019_1140,KUCAT-PCB,579,Pharma
2019,KUCAT_2019_1141,KUCAT-PCB,1067,Bio
2019,KUCAT_2019_1142,KUCAT-PCM,683,CE
2019,KUCAT_2019_1143,KUCAT-PCM,476,Civil
2019,KUCAT_2019_1144,KUCAT-PCM,461,Arch
2019,KUCAT_2019_1145,KUCAT-PCM,769,Civil
2019,KUCAT_2019_1146,KUCAT-PCM,590,CE
2019,KUCAT_2019_1147,KUCAT-PCM,840,Chem
2019,KUCAT_2019_1148,KUCAT-PCM,585,Arch
2019,KUCAT_2019_1149,KUCAT-PCM,787,Civil
2019,KUCAT_2019_1150,KUCAT-PCM,988,Civil
2019,KUCAT_2019_1151,KUCAT-PCM,845,Civil
2019,KUCAT_2019_1152,KUCAT-PCM,663,Civil
2019,KUCAT_2019_1153,KUCAT-PCM,841,CE
2019,KUCAT_2019_1154,KUCAT-PCM,0,Design
2019,KUCAT_2019_1155,KUCAT-PCM,571,CE
2019,KUCAT_2019_1156,KUCAT-PCM,0,CE
2019,KUCAT_2019_1157,KUCAT-PCM,954,CE
2019,KUCAT_2019_1158,KUCAT-PCB,445,Pharma
2019,KUCAT_2019_1159,KUCAT-PCM,793,Civil
2019,KUCAT_2019_1160,KUCAT-PCM,628,Civil
2019,KUCAT_2019_1161,KUCAT-PCM,595,CE
2019,KUCAT_2019_1162,KUCAT-PCM,604,Civil
2019,KUCAT_2019_1163,KUCAT-PCM,618,CE
2019,KUCAT_2019_1164,KUCAT-PCM,923,CE
2019,KUCAT_2019_1165,KUCAT-PCB,570,Pharma
2019,KUCAT_2019_1166,KUCAT-PCM,406,Civil
2019,KUCAT_2019_1167,KUCAT-PCM,818,Civil
2019,KUCAT_2019_1168,KUCAT-PCB,519,Pharma
2019,KUCAT_2019_1169,KUCAT-PCM,1047,CE
2019,KUCAT_2019_1170,KUCAT-PCM,770,Civil
2019,KUCAT_2019_1171,KUCAT-PCM,529,CE
2019,KUCAT_2019_1172,KUCAT-PCM,0,Civil
2019,KUCAT_2019_1173,KUCAT-PCM,811,Civil
2019,KUCAT_2019_1174,KUCAT-PCM,1201,Geo
2019,KUCAT_2019_1175,KUCAT-PCM,1310,Design
2019,KUCAT_2019_1176,KUCAT-PCM,359,CE
2019,KUCAT_2019_1177,KUCAT-PCM,772,Civil
2019,KUCAT_2019_1178,KUCAT-PCM,605,Civil
2019,KUCAT_2019_1179,KUCAT-PCM,901,CE
2019,KUCAT_2019_1180,KUCAT-PCM,565,CE
2019,KUCAT_2019_1181,KUCAT-PCM,572,CE
2019,KUCAT_2019_1182,KUCAT-PCM,521,Geo
2019,KUCAT_2019_1183,KUCAT-PCM,998,CE
2019,KUCAT_2019_1184,KUCAT-PCB,470,Pharma
2019,KUCAT_2019_1185,KUCAT-PCM,504,Geo
2019,KUCAT_2019_1186,KUCAT-PCM,1344,CE
2019,KUCAT_2019_1187,KUCAT-PCM,831,Civil
2019,KUCAT_2019_1144,KUCAT-PCM,461,Arch
2019,KUCAT_2019_1145,KUCAT-PCM,769,Civil
2019,KUCAT_2019_1146,KUCAT-PCM,590,CE
2019,KUCAT_2019_1147,KUCAT-PCM,840,Chem
2019,KUCAT_2019_1148,KUCAT-PCM,585,Arch
2019,KUCAT_2019_1149,KUCAT-PCM,787,Civil
2019,KUCAT_2019_1150,KUCAT-PCM,988,Civil
2019,KUCAT_2019_1151,KUCAT-PCM,845,Civil
2019,KUCAT_2019_1152,KUCAT-PCM,663,Civil
2019,KUCAT_2019_1153,KUCAT-PCM,841,CE
2019,KUCAT_2019_1154,KUCAT-PCM,0,Design
2019,KUCAT_2019_1155,KUCAT-PCM,571,CE
2019,KUCAT_2019_1156,KUCAT-PCM,0,CE
2019,KUCAT_2019_1157,KUCAT-PCM,954,CE
2019,KUCAT_2019_1158,KUCAT-PCB,445,Pharma
2019,KUCAT_2019_1159,KUCAT-PCM,793,Civil
2019,KUCAT_2019_1160,KUCAT-PCM,628,Civil
2019,KUCAT_2019_1161,KUCAT-PCM,595,CE
2019,KUCAT_2019_1162,KUCAT-PCM,604,Civil
2019,KUCAT_2019_1163,KUCAT-PCM,618,CE
2019,KUCAT_2019_1164,KUCAT-PCM,923,CE
2019,KUCAT_2019_1165,KUCAT-PCB,570,Pharma
2019,KUCAT_2019_1166,KUCAT-PCM,406,Civil
2019,KUCAT_2019_1167,KUCAT-PCM,818,Civil
2019,KUCAT_2019_1168,KUCAT-PCB,519,Pharma
2019,KUCAT_2019_1169,KUCAT-PCM,1047,CE
2019,KUCAT_2019_1170,KUCAT-PCM,770,Civil
2019,KUCAT_2019_1171,KUCAT-PCM,529,CE
2019,KUCAT_2019_1172,KUCAT-PCM,0,Civil
2019,KUCAT_2019_1173,KUCAT-PCM,811,Civil
2019,KUCAT_2019_1174,KUCAT-PCM,1201,Geo
2019,KUCAT_2019_1175,KUCAT-PCM,1310,Design
2019,KUCAT_2019_1176,KUCAT-PCM,359,CE
2019,KUCAT_2019_1177,KUCAT-PCM,772,Civil
2019,KUCAT_2019_1178,KUCAT-PCM,605,Civil
2019,KUCAT_2019_1179,KUCAT-PCM,901,CE
2019,KUCAT_2019_1180,KUCAT-PCM,565,CE
2019,KUCAT_2019_1181,KUCAT-PCM,572,CE
2019,KUCAT_2019_1182,KUCAT-PCM,521,Geo
2019,KUCAT_2019_1183,KUCAT-PCM,998,CE
2019,KUCAT_2019_1184,KUCAT-PCB,470,Pharma
2019,KUCAT_2019_1185,KUCAT-PCM,504,Geo
2019,KUCAT_2019_1186,KUCAT-PCM,1344,CE
2019,KUCAT_2019_1187,KUCAT-PCM,831,Civil
2019,KUCAT_2019_1188,KUCAT-PCM,505,Arch
2019,KUCAT_2019_1189,KUCAT-PCM,982,CE
2019,KUCAT_2019_1190,KUCAT-PCM,594,Civil
2019,KUCAT_2019_1191,KUCAT-PCM,814,Arch
2019,KUCAT_2019_1192,KUCAT-PCB,1049,Pharma
2019,KUCAT_2019_1193,KUCAT-PCM,555,Geo
2019,KUCAT_2019_1194,KUCAT-PCM,722,CS
2019,KUCAT_2019_1195,KUCAT-PCM,354,Chem
2019,KUCAT_2019_1196,KUCAT-PCM,910,Design
2019,KUCAT_2019_1197,KUCAT-PCM,884,Civil
2019,KUCAT_2019_1198,KUCAT-PCM,1290,Power
2019,KUCAT_2019_1199,KUCAT-PCM,977,CE
2019,KUCAT_2019_1200,KUCAT-PCB,822,Bio
2019,KUCAT_2019_1201,KUCAT-PCB,488,Envs
2019,KUCAT_2019_1202,KUCAT-PCB,302,Envs
2019,KUCAT_2019_1203,KUCAT-PCM,543,Civil
2019,KUCAT_2019_1204,KUCAT-PCB,589,Pharma
2019,KUCAT_2019_1205,KUCAT-PCB,588,Pharma
2019,KUCAT_2019_1206,KUCAT-PCM,1146,CE
2019,KUCAT_2019_1207,KUCAT-PCB,964,Pharma
2019,KUCAT_2019_1208,KUCAT-PCM,1190,Civil
2019,KUCAT_2019_1209,KUCAT-PCM,1063,Civil
2019,KUCAT_2019_1210,KUCAT-PCM,493,CE
2019,KUCAT_2019_1211,KUCAT-PCM,530,Geo
2019,KUCAT_2019_1212,KUCAT-PCM,817,Geo
2019,KUCAT_2019_1213,KUCAT-PCM,728,Auto
2019,KUCAT_2019_1214,KUCAT-PCM,366,Civil
2019,KUCAT_2019_1215,KUCAT-PCM,1354,CE
2019,KUCAT_2019_1216,KUCAT-PCM,714,Civil
2019,KUCAT_2019_1217,KUCAT-PCM,744,Enve
2019,KUCAT_2019_1218,KUCAT-PCM,794,Civil
2019,KUCAT_2019_1219,KUCAT-PCM,539,CE
2019,KUCAT_2019_1220,KUCAT-PCM,1002,Chem
2019,KUCAT_2019_1221,KUCAT-PCM,532,Design
2019,KUCAT_2019_1222,KUCAT-PCM,505,CE
2019,KUCAT_2019_1223,KUCAT-PCM,414,CE
2019,KUCAT_2019_1224,KUCAT-PCM,863,Civil
2019,KUCAT_2019_1225,KUCAT-PCM,571,CE
2019,KUCAT_2019_1226,KUCAT-PCM,881,Civil
2019,KUCAT_2019_1227,KUCAT-PCM,758,Hydro
2019,KUCAT_2019_1228,KUCAT-PCM,503,Civil
2019,KUCAT_2019_1229,KUCAT-PCM,795,CE
2019,KUCAT_2019_1230,KUCAT-PCM,818,Communication
2019,KUCAT_2019_1231,KUCAT-PCM,696,Auto
2019,KUCAT_2019_1188,KUCAT-PCM,505,Arch
2019,KUCAT_2019_1189,KUCAT-PCM,982,CE
2019,KUCAT_2019_1190,KUCAT-PCM,594,Civil
2019,KUCAT_2019_1191,KUCAT-PCM,814,Arch
2019,KUCAT_2019_1192,KUCAT-PCB,1049,Pharma
2019,KUCAT_2019_1193,KUCAT-PCM,555,Geo
2019,KUCAT_2019_1194,KUCAT-PCM,722,CS
2019,KUCAT_2019_1195,KUCAT-PCM,354,Chem
2019,KUCAT_2019_1196,KUCAT-PCM,910,Design
2019,KUCAT_2019_1197,KUCAT-PCM,884,Civil
2019,KUCAT_2019_1198,KUCAT-PCM,1290,Power
2019,KUCAT_2019_1199,KUCAT-PCM,977,CE
2019,KUCAT_2019_1200,KUCAT-PCB,822,Bio
2019,KUCAT_2019_1201,KUCAT-PCB,488,Envs
2019,KUCAT_2019_1202,KUCAT-PCB,302,Envs
2019,KUCAT_2019_1203,KUCAT-PCM,543,Civil
2019,KUCAT_2019_1204,KUCAT-PCB,589,Pharma
2019,KUCAT_2019_1205,KUCAT-PCB,588,Pharma
2019,KUCAT_2019_1206,KUCAT-PCM,1146,CE
2019,KUCAT_2019_1207,KUCAT-PCB,964,Pharma
2019,KUCAT_2019_1208,KUCAT-PCM,1190,Civil
2019,KUCAT_2019_1209,KUCAT-PCM,1063,Civil
2019,KUCAT_2019_1210,KUCAT-PCM,493,CE
2019,KUCAT_2019_1211,KUCAT-PCM,530,Geo
2019,KUCAT_2019_1212,KUCAT-PCM,817,Geo
2019,KUCAT_2019_1213,KUCAT-PCM,728,Auto
2019,KUCAT_2019_1214,KUCAT-PCM,366,Civil
2019,KUCAT_2019_1215,KUCAT-PCM,1354,CE
2019,KUCAT_2019_1216,KUCAT-PCM,714,Civil
2019,KUCAT_2019_1217,KUCAT-PCM,744,Enve
2019,KUCAT_2019_1218,KUCAT-PCM,794,Civil
2019,KUCAT_2019_1219,KUCAT-PCM,539,CE
2019,KUCAT_2019_1220,KUCAT-PCM,1002,Chem
2019,KUCAT_2019_1221,KUCAT-PCM,532,Design
2019,KUCAT_2019_1222,KUCAT-PCM,505,CE
2019,KUCAT_2019_1223,KUCAT-PCM,414,CE
2019,KUCAT_2019_1224,KUCAT-PCM,863,Civil
2019,KUCAT_2019_1225,KUCAT-PCM,571,CE
2019,KUCAT_2019_1226,KUCAT-PCM,881,Civil
2019,KUCAT_2019_1227,KUCAT-PCM,758,Hydro
2019,KUCAT_2019_1228,KUCAT-PCM,503,Civil
2019,KUCAT_2019_1229,KUCAT-PCM,795,CE
2019,KUCAT_2019_1230,KUCAT-PCM,818,Communication
2019,KUCAT_2019_1231,KUCAT-PCM,696,Auto
2019,KUCAT_2019_1232,KUCAT-PCM,664,Arch
2019,KUCAT_2019_1233,KUCAT-PCM,661,Arch
2019,KUCAT_2019_1234,KUCAT-PCM,753,Civil
2019,KUCAT_2019_1235,KUCAT-PCM,542,Civil
2019,KUCAT_2019_1236,KUCAT-PCM,1096,Civil
2019,KUCAT_2019_1237,KUCAT-PCM,865,Civil
2019,KUCAT_2019_1238,KUCAT-PCM,713,Arch
2019,KUCAT_2019_1239,KUCAT-PCM,1418,CE
2019,KUCAT_2019_1240,KUCAT-PCM,423,CS
2019,KUCAT_2019_1241,KUCAT-PCM,1016,Communication
2019,KUCAT_2019_1242,KUCAT-PCM,0,CE
2019,KUCAT_2019_1243,KUCAT-PCM,848,CE
2019,KUCAT_2019_1244,KUCAT-PCM,890,Civil
2019,KUCAT_2019_1245,KUCAT-PCM,595,CE
2019,KUCAT_2019_1246,KUCAT-PCM,593,Design
2019,KUCAT_2019_1247,KUCAT-PCM,846,Civil
2019,KUCAT_2019_1248,KUCAT-PCM,936,Civil
2019,KUCAT_2019_1249,KUCAT-PCM,1116,Hydro
2019,KUCAT_2019_1250,KUCAT-PCM,940,Civil
2019,KUCAT_2019_1251,KUCAT-PCM,1093,CE
2019,KUCAT_2019_1252,KUCAT-PCM,1041,CE
2019,KUCAT_2019_1253,KUCAT-PCM,584,Civil
2019,KUCAT_2019_12542(See endnotes),KUCAT-PCM,461,CE
2019,KUCAT_2019_1255,KUCAT-PCM,1161,CE
2019,KUCAT_2019_1256,KUCAT-PCM,618,Arch
2019,KUCAT_2019_1257,KUCAT-PCM,625,Civil
2019,KUCAT_2019_1258,KUCAT-PCM,949,CE
2019,KUCAT_2019_1259,KUCAT-PCM,845,Communication
2019,KUCAT_2019_1260,KUCAT-PCM,830,CE
2019,KUCAT_2019_1261,KUCAT-PCB,425,Pharma
2019,KUCAT_2019_12622(See endnotes),KUCAT-PCM,620,Arch
2019,KUCAT_2019_1263,KUCAT-PCM,622,Civil
2019,KUCAT_2019_1264,KUCAT-PCM,1004,CE
2019,KUCAT_2019_1265,KUCAT-PCM,407,Civil
